cohort,elapsed,success,count,length
4038838001,0.091319879,1,29,11972
4038838002,0.061173202,1,64,42295
4046338001,0.014880313,1,0,0
4046338002,0.012980478,1,0,0
40479589001,0.012982207,1,1,162
40479589002,0.021422135,1,7,5581
40479589003,0.017175666,1,0,0
40481901001,0.017095587,1,3,1171
40481901002,0.015072342,1,5,3159
40481902001,0.057217333,1,32,12902
40481902002,0.061672763,1,51,29045
40490918001,0.023519539,1,3,1213
40490918002,0.021367254,1,3,1213
4058821001,0.014950808,1,0,0
4058821002,0.012994411,1,0,0
4058821003,0.015169541,1,0,0
4058821004,0.021608849,1,0,0
4058821005,0.015085684,1,0,0
4063434001,0.015055911,1,0,0
4063434002,0.012891127,1,0,0
4063434003,0.01081321,1,0,0
4063434005,0.023569582,1,0,0
4063434006,0.017416988,1,0,0
4063434007,0.018863517,1,0,0
4064161001,0.054672178,1,14,6791
4064161002,0.058723845,1,26,17737
4067106001,0.055410319,1,0,0
4067106002,0.050306538,1,0,0
4067106003,0.046902902,1,1,3
4070552001,0.017118443,1,0,0
4070552002,0.010700391,1,0,0
4074815001,0.015124579,1,12,4501
4074815002,0.01912706,1,21,12622
4074815003,0.092252876,1,30,11866
4079843001,0.014938604,1,0,0
4079843002,0.010939529,1,0,0
4091559001,0.017028071,1,9,3326
4091559002,0.019505027,1,14,7175
4092289001,0.017088657,1,0,0
4092289002,0.010696038,1,0,0
4098292001,0.01509551,1,0,0
4098292002,0.01721132,1,0,0
4098597001,0.017317058,1,0,0
4098597002,0.012866633,1,0,0
4101602001,0.019174124,1,5,1810
4101602002,0.019226437,1,7,3608
4101602003,0.023488431,1,7,3608
4101602004,0.029758521,1,0,0
4103295001,0.021447389,1,89,39634
4103295002,0.027579223,1,163,103548
4103295003,0.071764751,1,15,106
4112853001,0.063128519,1,122,51963
4112853002,0.07146364,1,204,123751
4124836001,0.021224853,1,0,0
4124836002,0.010872989,1,0,0
4131909001,0.017134687,1,12,4497
4131909002,0.019231512,1,18,8847
4133004001,0.083019501,1,105,44884
4133004002,0.076730142,1,160,91629
4133004003,0.073814721,1,205,640
4133004005,0.063797601,1,209,678
4137275001,0.078840211,1,146,63997
4137275002,0.071448055,1,222,130111
4137275003,0.042078326,1,1,1045
4138837001,0.05493833,1,41,18960
4138837002,0.058814682,1,71,45753
4138837003,0.021277241,1,0,0
4138837004,0.026510356,1,0,0
4139034001,0.012858663,1,0,0
4139034002,0.015160653,1,0,0
4147411001,0.015056068,1,0,0
4147411002,0.01502431,1,0,0
4163261001,0.061063674,1,117,50018
4163261002,0.069001982,1,211,131400
4163261003,0.078038706,1,16,6095
4163261004,0.236139879,1,0,0
4163261005,0.233871489,1,0,0
4163261006,0.214819663,1,0,0
4163261007,0.273179389,1,0,0
4164770001,0.010877801,1,0,0
4164770002,0.020327686,1,0,0
4164770003,0.014944275,1,0,0
4169095001,0.010758603,1,0,0
4169095002,0.012944701,1,0,0
4169095003,0.161696435,1,22,110
4169095004,0.08863835,1,181,145126
4174977001,0.065655684,1,68,27069
4174977002,0.068832126,1,124,77033
4180790001,0.065089945,1,63,24276
4180790002,0.059336563,1,115,68765
4181343001,0.063119251,1,18,8873
4181343002,0.08906594,1,25,14231
4181351001,0.06003454,1,30,12873
4181351002,0.060800346,1,41,23062
4182210001,0.063377743,1,163,71711
4182210002,0.07376137,1,293,182506
4182711001,0.025560796,1,0,0
4182711002,0.012957754,1,0,0
4185711001,0.010777391,1,0,0
4185711002,0.010691092,1,0,0
4185932001,0.069264833,1,191,84617
4185932002,0.08155372,1,448,314909
4201096001,0.029467183,1,0,0
4201096002,0.010868663,1,0,0
4201096003,0.168517352,1,0,0
4223659001,0.012828419,1,0,0
4223659002,0.023577685,1,0,0
4223659003,0.037996804,1,0,0
4236484001,0.01283651,1,0,0
4236484002,0.014411648,1,0,0
4245975001,0.017284481,1,5,2824
4245975002,0.019079981,1,10,6830
4245975003,0.031944662,1,58,34805
4246127001,0.021300502,1,32,13556
4246127002,0.021325052,1,56,34856
42535714001,0.015031946,1,0,0
42535714002,0.010799848,1,0,0
42535714003,0.012975343,1,0,0
4253901001,0.01935677,1,21,9734
4253901002,0.023454141,1,36,22504
4253901003,0.057426064,1,0,0
4253901004,0.014889683,1,21,9734
4256228001,0.025422895,1,137,62244
4256228002,0.036066856,1,207,122020
4260535001,0.031812031,1,45,18935
4260535002,0.025548934,1,76,46103
4266367001,0.027756827,1,9,3489
4266367002,0.021352194,1,16,9877
4266367003,0.455093443,1,0,0
4266367004,0.167483187,1,0,0
4266367005,0.027932485,1,0,0
4266367006,0.019486533,1,0,0
4272240001,0.015030952,1,0,0
4272240002,0.013220387,1,0,0
4273391001,0.016112339,1,4,1886
4273391002,0.017118639,1,9,5558
4273391003,0.063412634,1,13,8424
