cohort,elapsed,success,count,length
197320004,2.898963905,1,229,7084
197494001,1.313582152,1,3107,1062582
197494002,1.449237221,1,5554,2980694
197494003,1.293145614,1,6564,3508284
197494004,1.265460235,1,8282,4381267
197494005,13.484988854,1,43,28475
197494006,1.250053169,1,6779,3627697
197494007,13.203914888,1,5,3214
197494008,13.317498975,1,18,12906
197494009,13.756696111,1,26,16454
197494010,1.252759401,1,7505,3947913
197494011,13.825598555,1,43,28475
197508001,1.702592059,1,4969,1688223
197508002,1.583443756,1,8980,4810008
198571001,1.39969537,1,724,249610
198571002,1.277210473,1,1224,624969
198571003,1.424108401,1,257,4520
198984001,1.525073848,1,183,68677
198984002,1.305919274,1,328,179954
198985001,1.379023682,1,2204,753008
198985002,1.626243319,1,3792,1985445
199074001,1.579357441,1,2842,982921
199074002,1.438327767,1,4966,2635510
199074003,2.678955749,1,662,5323
200219001,1.961013025,1,19014,6934068
200219002,1.86232338,1,47665,29627260
200762001,1.542096152,1,168,57615
200762002,1.258383958,1,255,123900
200762003,2.146841344,1,168,57615
200762004,6.367981475,1,1,236
200762005,6.462481636,1,1,236
201214001,1.265974276,1,22,6706
201214002,1.25073394,1,39,20310
201254001,1.574616887,1,10544,3691744
201254002,1.465440304,1,21371,12244266
201254003,1.464930464,1,13380,4771795
201340001,1.401400935,1,10443,3601354
201340002,1.468502438,1,20134,11159896
201606001,1.389594257,1,1772,600312
201606002,1.50038367,1,3111,1638626
201606003,1.876951267,1,1772,600312
201606004,1.94359707,1,9,3708
201606005,1.069491308,1,3111,1638626
201606006,3.350594542,1,2,1248
201606007,1.319995788,1,0,0
201606008,2.824035789,1,60,42379
201606009,2.179149195,1,153,95032
201606010,1.929204129,1,292,164317
201620001,1.655613046,1,5497,1852295
201620002,1.622095006,1,9937,5281446
201826001,1.689792571,1,13916,5159043
201826002,1.789206043,1,67365,49379559
201826003,2.289292759,1,69482,51994182
201826004,2.262877021,1,12677,4641789
201826005,3.405115693,1,18789,7422184
201826006,13.02576913,1,0,0
201826007,12.343035567,1,18668,7400524
201826008,3.344469991,1,8889,3348477
24134001,1.356088961,1,12,2373
24134002,1.263513628,1,13,2515
24134003,1.233659149,1,0,0
24609001,1.538515955,1,2058,697601
24609002,1.568704079,1,3624,1922234
24609003,1.575952957,1,2845,967901
254443001,1.410044009,1,1086,356130
254443002,1.691182139,1,1799,913361
254443003,1.574018439,1,1086,356130
254443004,1.484038236,1,1086,356130
254761001,1.421072163,1,0,0
254761002,1.305029702,1,0,0
254761003,1.405700107,1,3638,15321
255573001,1.415009571,1,12475,4392504
255573002,1.543875223,1,25948,15065919
255573003,1.94679005,1,5266,41235
255573004,3.143386748,1,24600,15269240
255848001,1.3729483,1,9083,3138323
255848002,1.459496763,1,16932,9261439
255848003,2.776849655,1,842,10352
255848004,1.647275104,1,20288,199441
257007001,1.629574125,1,12152,4218271
257007002,1.904911227,1,25891,15037113
257628001,1.574123018,1,2318,804137
257628002,1.687153547,1,4159,2248800
257628003,1.562118555,1,2358,817104
257628004,1.347055129,1,4159,2248800
257628005,1.226280665,1,4873,2629089
257628006,1.577472945,1,2710,930805
257628007,2.510009124,1,301,205654
257628008,2.408597353,1,253,177810
257628009,2.65717743,1,481,276263
257628010,1.30450125,1,4159,2248800
257628011,1.851799651,1,0,0
257628012,2.028285491,1,0,0
257628013,2.195085861,1,14,9275
257628014,2.255619734,1,5,3315
27918001,1.455771224,1,529,172352
27918002,1.351290897,1,931,483486
27918003,1.851887552,1,3,1289
30753001,1.485053413,1,8977,3059466
30753002,1.574113153,1,16965,9295036
312327001,1.440302324,1,7054,2395549
312327002,1.583755833,1,12448,6566324
312327003,2.600418604,1,2529,25930
312327004,1.53571916,1,14677,302898
312437001,1.545697968,1,17658,6335305
